Postcode,Suburb,City,State,State_code,Lat,Lon
5108,Salisbury North,Adelaide,South Australia,SA,-34.755235,138.63185
5108,Salisbury North Whites Road,Adelaide,South Australia,SA,-34.74485,138.625374
5109,Brahma Lodge,Adelaide,South Australia,SA,-34.773664,138.65842
5109,Salisbury East,Adelaide,South Australia,SA,-34.790797,138.654391
5109,Salisbury East Northbri Ave,Adelaide,South Australia,SA,-34.789608,138.654688
5109,Salisbury Heights,Adelaide,South Australia,SA,-34.769862,138.678537
5109,Salisbury Park,Adelaide,South Australia,SA,-34.759702,138.666673
5109,Salisbury Plain,Adelaide,South Australia,SA,-34.769989,138.66022
5110,Bolivar,Adelaide,South Australia,SA,-34.774479,138.588502
5110,Burton,Adelaide,South Australia,SA,-34.735556,138.597909
5110,Direk,Adelaide,South Australia,SA,-34.724973,138.609642
5110,Globe Derby Park,Adelaide,South Australia,SA,-34.784039,138.590362
5110,St Kilda,Adelaide,South Australia,SA,-34.739101,138.536294
5110,Waterloo Corner,Adelaide,South Australia,SA,-34.706678,138.578438
5111,Edinburgh,Adelaide,South Australia,SA,-34.711305,138.626077
5112,Elizabeth,Adelaide,South Australia,SA,-34.714535,138.669699
5112,Elizabeth East,Adelaide,South Australia,SA,-34.724829,138.68092
5112,Elizabeth Grove,Adelaide,South Australia,SA,-34.735336,138.670172
5112,Elizabeth South,Adelaide,South Australia,SA,-34.733516,138.661797
5112,Elizabeth Vale,Adelaide,South Australia,SA,-34.748853,138.666783
5112,Hillbank,Adelaide,South Australia,SA,-34.748919,138.682297
5113,Davoren Park,Adelaide,South Australia,SA,-34.696707,138.666379
5113,Davoren Park North,Adelaide,South Australia,SA,-34.682983,138.671969
5113,Davoren Park South,Adelaide,South Australia,SA,-34.698111,138.666032
5113,Elizabeth Downs,Adelaide,South Australia,SA,-34.70218,138.689344
5113,Elizabeth North,Adelaide,South Australia,SA,-34.702425,138.676009
5113,Elizabeth Park,Adelaide,South Australia,SA,-34.709644,138.684174
5113,Elizabeth West,Adelaide,South Australia,SA,-34.710394,138.66122
5114,Andrews Farm,Adelaide,South Australia,SA,-34.671461,138.666778
5114,Blakeview,Adelaide,South Australia,SA,-34.681959,138.702505
5114,Craigmore,Adelaide,South Australia,SA,-34.708006,138.704809
5114,Gould Creek,Adelaide,South Australia,SA,-34.732901,138.717299
5114,Humbug Scrub,Adelaide,South Australia,SA,-34.708983,138.790806
5114,One Tree Hill,Adelaide,South Australia,SA,-34.718823,138.765284
5114,Sampson Flat,Adelaide,South Australia,SA,-34.747324,138.788112
5114,Smithfield,Adelaide,South Australia,SA,-34.688814,138.690004
5114,Smithfield Plains,Adelaide,South Australia,SA,-34.676276,138.676525
5114,Uleybury,Adelaide,South Australia,SA,-34.680662,138.748798
5114,Yattalunga,Adelaide,South Australia,SA,-34.684239,138.790863
5115,Kudla,Adelaide,South Australia,SA,-34.637249,138.701322
5115,Munno Para,Adelaide,South Australia,SA,-34.667466,138.699384
5115,Munno Para Downs,Adelaide,South Australia,SA,-34.644833,138.674146
5115,Munno Para West,Adelaide,South Australia,SA,-34.658834,138.665744
5116,Evanston,Adelaide,South Australia,SA,-34.615268,138.728513
5116,Evanston Gardens,Adelaide,South Australia,SA,-34.623943,138.722194
5116,Evanston Park,Adelaide,South Australia,SA,-34.626464,138.746774
5116,Evanston South,Adelaide,South Australia,SA,-34.651141,138.722472
5116,Hillier,Adelaide,South Australia,SA,-34.624717,138.696151
5117,Angle Vale,Adelaide,South Australia,SA,-34.641224,138.643948
5118,Bibaringa,Adelaide,South Australia,SA,-34.641308,138.769002
5118,Buchfelde,Adelaide,South Australia,SA,-34.60875,138.704574
5118,Concordia,Adelaide,South Australia,SA,-34.592086,138.784617
5118,Gawler,Adelaide,South Australia,SA,-34.599078,138.749183
5118,Gawler Belt,Adelaide,South Australia,SA,-34.566608,138.747015
5118,Gawler East,Adelaide,South Australia,SA,-34.602844,138.763378
5118,Gawler River,Adelaide,South Australia,SA,-34.622257,138.650038
5118,Gawler South,Adelaide,South Australia,SA,-34.610826,138.750704
5118,Gawler West,Adelaide,South Australia,SA,-34.606396,138.738586
5118,Hewett,Adelaide,South Australia,SA,-34.575021,138.749561
5118,Kalbeeba,Adelaide,South Australia,SA,-34.607531,138.78461
5118,Kangaroo Flat,Adelaide,South Australia,SA,-34.54558,138.692315
5118,Kingsford,Adelaide,South Australia,SA,-34.540103,138.785723
5118,Reid,Adelaide,South Australia,SA,-34.601811,138.730091
5118,Ward Belt,Adelaide,South Australia,SA,-34.583765,138.663155
5118,Willaston,Adelaide,South Australia,SA,-34.590917,138.744185
5120,Buckland Park,Adelaide,South Australia,SA,-34.662559,138.508995
5120,Virginia,Adelaide,South Australia,SA,-34.666544,138.560499
5121,Macdonald Park,Adelaide,South Australia,SA,-34.663693,138.641206
5121,Penfield,Adelaide,South Australia,SA,-34.682744,138.62204
5121,Penfield Gardens,Adelaide,South Australia,SA,-34.668598,138.616535
5125,Golden Grove,Adelaide,South Australia,SA,-34.788994,138.696935
5125,Golden Grove Village,Adelaide,South Australia,SA,-34.793674,138.692006
5125,Greenwith,Adelaide,South Australia,SA,-34.771363,138.706967
5126,Fairview Park,Adelaide,South Australia,SA,-34.802608,138.717348
5126,Surrey Downs,Adelaide,South Australia,SA,-34.801929,138.710338
5126,Yatala Vale,Adelaide,South Australia,SA,-34.793933,138.732801
5127,Wynn Vale,Adelaide,South Australia,SA,-34.798817,138.685833
5131,Houghton,Adelaide,South Australia,SA,-34.825277,138.759507
5131,Lower Hermitage,Adelaide,South Australia,SA,-34.811481,138.764584
5131,Upper Hermitage,Adelaide,South Australia,SA,-34.785122,138.771667
5132,Paracombe,Adelaide,South Australia,SA,-34.845602,138.768417
5133,Inglewood,Adelaide,South Australia,SA,-34.824005,138.774666
5134,Cherryville,Adelaide,South Australia,SA,-34.912349,138.765697
5134,Montacute,Adelaide,South Australia,SA,-34.88801,138.748508
5136,Norton Summit,Adelaide,South Australia,SA,-34.918308,138.720195
5137,Ashton,Adelaide,South Australia,SA,-34.939733,138.73739
5137,Marble Hill,Adelaide,South Australia,SA,-34.918023,138.756558
5138,Basket Range,Adelaide,South Australia,SA,-34.947265,138.764194
5139,Forest Range,Adelaide,South Australia,SA,-34.931847,138.799104
5140,Greenhill,Adelaide,South Australia,SA,-34.953617,138.696352
5141,Horsnell Gully,Adelaide,South Australia,SA,-34.942572,138.70612
5141,Summertown,Adelaide,South Australia,SA,-34.959645,138.730911
5142,Uraidla,Adelaide,South Australia,SA,-34.955523,138.743429
5144,Carey Gully,Adelaide,South Australia,SA,-34.973365,138.754892
5150,Eagle On The Hill,Adelaide,South Australia,SA,-34.978915,138.668177
5152,Cleland,Adelaide,South Australia,SA,-34.967891,138.701301
5152,Crafers,Adelaide,South Australia,SA,-34.997303,138.703732
5152,Crafers West,Adelaide,South Australia,SA,-35.000574,138.684322
5152,Mount Lofty,Adelaide,South Australia,SA,-34.984835,138.708455
5152,Stirling,Adelaide,South Australia,SA,-35.006288,138.717855
5153,Biggs Flat,Adelaide,South Australia,SA,-35.072031,138.782207
5153,Bradbury,Adelaide,South Australia,SA,-35.06286,138.72485
5153,Chapel Hill,Adelaide,South Australia,SA,-35.084363,138.771276
5153,Echunga,Adelaide,South Australia,SA,-35.103691,138.796181
5153,Flaxley,Adelaide,South Australia,SA,-35.137575,138.822642
5153,Green Hills Range,Adelaide,South Australia,SA,-35.167994,138.800342
5153,Heathfield,Adelaide,South Australia,SA,-35.036158,138.729247
5153,Ironbank,Adelaide,South Australia,SA,-35.043443,138.687143
5153,Longwood,Adelaide,South Australia,SA,-35.043245,138.72832
5153,Macclesfield,Adelaide,South Australia,SA,-35.171773,138.83596
5153,Mylor,Adelaide,South Australia,SA,-35.042586,138.760155
5153,Scott Creek,Adelaide,South Australia,SA,-35.056736,138.708238
5154,Aldgate,Adelaide,South Australia,SA,-35.014141,138.733092
5155,Bridgewater,Adelaide,South Australia,SA,-35.009789,138.760157
5155,Mount George,Adelaide,South Australia,SA,-34.99004,138.764246
5156,Upper Sturt,Adelaide,South Australia,SA,-35.021763,138.679608
5157,Ashbourne,Adelaide,South Australia,SA,-35.282825,138.770184
5157,Bull Creek,Adelaide,South Australia,SA,-35.233987,138.768507
5157,Cherry Gardens,Adelaide,South Australia,SA,-35.064036,138.662319
5157,Clarendon,Adelaide,South Australia,SA,-35.109333,138.629343
5157,Coromandel East,Adelaide,South Australia,SA,-35.045775,138.63986
5157,Dorset Vale,Adelaide,South Australia,SA,-35.101131,138.690615
5157,Kangarilla,Adelaide,South Australia,SA,-35.1479,138.640867
5157,Mcharg Creek,Adelaide,South Australia,SA,-35.272236,138.737301
5158,Hallett Cove,Adelaide,South Australia,SA,-35.077039,138.518026
5158,O'Halloran Hill,Adelaide,South Australia,SA,-35.069707,138.554487
5158,Sheidow Park,Adelaide,South Australia,SA,-35.076417,138.533391
5158,Trott Park,Adelaide,South Australia,SA,-35.076065,138.539854
5159,Aberfoyle Park,Adelaide,South Australia,SA,-35.076282,138.593723
5159,Chandlers Hill,Adelaide,South Australia,SA,-35.072405,138.619173
5159,Flagstaff Hill,Adelaide,South Australia,SA,-35.0522,138.587723
5159,Happy Valley,Adelaide,South Australia,SA,-35.082337,138.563207
5160,Lonsdale,Adelaide,South Australia,SA,-35.098851,138.498008
5160,Port Stanvac,Adelaide,South Australia,SA,-35.110479,138.474426
5161,Old Reynella,Adelaide,South Australia,SA,-35.093873,138.54149
5161,Reynella,Adelaide,South Australia,SA,-35.088625,138.541987
5161,Reynella East,Adelaide,South Australia,SA,-35.089592,138.549695
5162,Morphett Vale,Adelaide,South Australia,SA,-35.121055,138.523205
5162,Woodcroft,Adelaide,South Australia,SA,-35.114281,138.55396
5163,Hackham,Adelaide,South Australia,SA,-35.138794,138.532959
5163,Hackham West,Adelaide,South Australia,SA,-35.143111,138.514257
5163,Huntfield Heights,Adelaide,South Australia,SA,-35.152198,138.51282
5163,Onkaparinga Hills,Adelaide,South Australia,SA,-35.147457,138.551225
5164,Christie Downs,Adelaide,South Australia,SA,-35.129316,138.496257
5165,Christies Beach,Adelaide,South Australia,SA,-35.139309,138.474194
5165,Christies Beach North,Adelaide,South Australia,SA,-35.13061,138.481868
5166,O'Sullivan Beach,Adelaide,South Australia,SA,-35.115305,138.478636
5167,Port Noarlunga,Adelaide,South Australia,SA,-35.148558,138.471519
5167,Port Noarlunga South,Adelaide,South Australia,SA,-35.169769,138.466931
5168,Noarlunga Centre,Adelaide,South Australia,SA,-35.139646,138.493208
5168,Noarlunga Downs,Adelaide,South Australia,SA,-35.147799,138.502344
5168,Old Noarlunga,Adelaide,South Australia,SA,-35.18198,138.501845
5169,Moana,Adelaide,South Australia,SA,-35.197777,138.473122
5169,Seaford,Adelaide,South Australia,SA,-35.191388,138.47754
5169,Seaford Heights,Adelaide,South Australia,SA,-35.201188,138.491088
5169,Seaford Meadows,Adelaide,South Australia,SA,-35.180479,138.486118
5169,Seaford Rise,Adelaide,South Australia,SA,-35.201368,138.487584
5170,Maslin Beach,Adelaide,South Australia,SA,-35.222707,138.479904
5171,Blewitt Springs,Adelaide,South Australia,SA,-35.163536,138.592337
5171,Mclaren Flat,Adelaide,South Australia,SA,-35.206599,138.589156
5171,Mclaren Vale,Adelaide,South Australia,SA,-35.21782,138.541823
5171,Pedler Creek,Adelaide,South Australia,SA,-35.213983,138.498103
5171,Tatachilla,Adelaide,South Australia,SA,-35.231879,138.506239
5172,Dingabledinga,Adelaide,South Australia,SA,-35.268849,138.630067
5172,Hope Forest,Adelaide,South Australia,SA,-35.278562,138.620099
5172,Kuitpo,Adelaide,South Australia,SA,-35.229636,138.684666
5172,Kuitpo Colony,Adelaide,South Australia,SA,-35.285428,138.694749
5172,Kyeema,Adelaide,South Australia,SA,-35.269828,138.701914
5172,Montarra,Adelaide,South Australia,SA,-35.264102,138.618518
5172,Pages Flat,Adelaide,South Australia,SA,-35.346617,138.539961
5172,The Range,Adelaide,South Australia,SA,-35.246367,138.622423
5172,Whites Valley,Adelaide,South Australia,SA,-35.273378,138.522137
5172,Willunga,Adelaide,South Australia,SA,-35.271842,138.554265
5172,Willunga Hill,Adelaide,South Australia,SA,-35.290492,138.584712
5172,Willunga South,Adelaide,South Australia,SA,-35.282579,138.555078
5172,Yundi,Adelaide,South Australia,SA,-35.31728,138.634077
5173,Aldinga,Adelaide,South Australia,SA,-35.267326,138.483136
5173,Aldinga Beach,Adelaide,South Australia,SA,-35.278875,138.461803
5173,Port Willunga,Adelaide,South Australia,SA,-35.259436,138.462289
5173,Silver Sands,Adelaide,South Australia,SA,-35.308628,138.449484
5174,Sellicks Beach,Adelaide,South Australia,SA,-35.329671,138.448146
5174,Sellicks Hill,Adelaide,South Australia,SA,-35.3471,138.483446
5203,Bald Hills,Adelaide,South Australia,SA,-35.495827,138.39325
5203,Parawa,Adelaide,South Australia,SA,-35.557843,138.333316
5203,Torrens Vale,Adelaide,South Australia,SA,-35.52245,138.387561
5203,Tunkalilla,Adelaide,South Australia,SA,-35.635393,138.309474
5203,Wattle Flat,Adelaide,South Australia,SA,-35.431917,138.386582
5203,Yankalilla,Adelaide,South Australia,SA,-35.454907,138.335615
5214,Currency Creek,Adelaide,South Australia,SA,-35.447992,138.766983
5214,Goolwa,Adelaide,South Australia,SA,-35.502562,138.784587
5214,Goolwa Beach,Adelaide,South Australia,SA,-35.510691,138.771092
5214,Goolwa North,Adelaide,South Australia,SA,-35.495214,138.814116
5214,Goolwa South,Adelaide,South Australia,SA,-35.513315,138.784742
5214,Hindmarsh Island,Adelaide,South Australia,SA,-35.51042,138.81653
5214,Mosquito Hill,Adelaide,South Australia,SA,-35.417271,138.690061
5214,Mundoo Island,Adelaide,South Australia,SA,-35.549454,138.929775
5245,Hahndorf,Adelaide,South Australia,SA,-35.029715,138.81018
5245,Paechtown,Adelaide,South Australia,SA,-35.047114,138.813581
5245,Verdun,Adelaide,South Australia,SA,-35.009008,138.786779
5256,Clayton,Adelaide,South Australia,SA,-35.497238,138.928769
5256,Milang,Adelaide,South Australia,SA,-35.406888,138.970543
5256,Nurragi,Adelaide,South Australia,SA,-35.372234,138.910622
5256,Point Sturt,Adelaide,South Australia,SA,-35.490365,138.972319
5256,Tolderol,Adelaide,South Australia,SA,-35.369268,139.101162
5354,Bakara,Adelaide,South Australia,SA,-34.65657,139.779968
5354,Bakara Well,Adelaide,South Australia,SA,-34.603514,139.875058
5354,Fisher,Adelaide,South Australia,SA,-34.503868,139.53109
5354,Greenways Landing,Adelaide,South Australia,SA,-34.664498,139.678067
5354,Langs Landing,Adelaide,South Australia,SA,-34.586202,139.59198
5354,Marks Landing,Adelaide,South Australia,SA,-34.57912,139.587107
5354,Naidia,Adelaide,South Australia,SA,-34.498522,139.856838
5354,Punyelroo,Adelaide,South Australia,SA,-34.604603,139.601807
5354,Sunnydale,Adelaide,South Australia,SA,-34.661287,139.603682
5354,Swan Reach,Adelaide,South Australia,SA,-34.567515,139.597983
5357,Blanchetown,Adelaide,South Australia,SA,-34.351995,139.614036
5357,Mcbean Pound,Adelaide,South Australia,SA,-34.284954,139.629344
5357,Moorundie,Adelaide,South Australia,SA,-34.404571,139.598717
5357,New Well,Adelaide,South Australia,SA,-34.386963,139.917379
5357,Notts Well,Adelaide,South Australia,SA,-34.411985,139.78258
5357,Paisley,Adelaide,South Australia,SA,-34.333136,139.623503
5357,Wigley Flat,Adelaide,South Australia,SA,-34.188685,140.258634
5371,Morn Hill,Adelaide,South Australia,SA,-34.41138,138.751227
5371,Roseworthy,Adelaide,South Australia,SA,-34.533081,138.747089
5371,Shea-Oak Log,Adelaide,South Australia,SA,-34.511846,138.817008
5371,Templers,Adelaide,South Australia,SA,-34.46856,138.747233
5381,Brady Creek,Adelaide,South Australia,SA,-33.968264,139.00005
5381,Bright,Adelaide,South Australia,SA,-33.951256,139.107525
5381,Emu Downs,Adelaide,South Australia,SA,-33.933495,138.988601
5381,Geranium Plains,Adelaide,South Australia,SA,-33.95849,139.177562
5381,Hallelujah Hills,Adelaide,South Australia,SA,-33.914822,138.996827
5381,Robertstown,Adelaide,South Australia,SA,-33.990105,139.080198
5381,Rocky Plain,Adelaide,South Australia,SA,-34.027073,139.140914
5381,Worlds End,Adelaide,South Australia,SA,-33.816957,139.060503
5381,Worlds End Creek,Adelaide,South Australia,SA,-33.833059,139.060008
5400,Magdalla,Adelaide,South Australia,SA,-34.425354,138.700852
5400,Pinkerton Plains,Adelaide,South Australia,SA,-34.416221,138.640544
5400,Wasleys,Adelaide,South Australia,SA,-34.47045,138.685211
5400,Woolsheds,Adelaide,South Australia,SA,-34.473513,138.647542
5401,Alma,Adelaide,South Australia,SA,-34.266619,138.630864
5401,Hamley Bridge,Adelaide,South Australia,SA,-34.356651,138.681174
5401,Salter Springs,Adelaide,South Australia,SA,-34.18387,138.625481
5410,Linwood,Adelaide,South Australia,SA,-34.360716,138.766286
5410,Stockport,Adelaide,South Australia,SA,-34.331919,138.734339
5411,Giles Corner,Adelaide,South Australia,SA,-34.222937,138.728866
5411,Tarlee,Adelaide,South Australia,SA,-34.271898,138.77223
5412,Navan,Adelaide,South Australia,SA,-34.217989,138.740043
5412,Rhynie,Adelaide,South Australia,SA,-34.148206,138.690021
5412,Riverton,Adelaide,South Australia,SA,-34.158452,138.7476
5412,Woolshed Flat,Adelaide,South Australia,SA,-34.09684,138.644617
5413,Apoinga,Adelaide,South Australia,SA,-33.928076,138.937581
5413,Black Springs,Adelaide,South Australia,SA,-33.896975,138.889728
5413,Marrabel,Adelaide,South Australia,SA,-34.141073,138.877738
5413,Saddleworth,Adelaide,South Australia,SA,-34.084146,138.782024
5413,Steelton,Adelaide,South Australia,SA,-34.057311,138.866909
5413,Tarnma,Adelaide,South Australia,SA,-34.151838,138.955462
5413,Tothill Belt,Adelaide,South Australia,SA,-34.004889,138.933183
5413,Tothill Creek,Adelaide,South Australia,SA,-34.08842,138.916845
5413,Waterloo,Adelaide,South Australia,SA,-33.991462,138.87881
5414,Manoora,Adelaide,South Australia,SA,-33.977601,138.785706
5415,Mintaro,Adelaide,South Australia,SA,-33.915727,138.72407
5415,Stanley,Adelaide,South Australia,SA,-33.894204,138.731274
5416,Farrell Flat,Adelaide,South Australia,SA,-33.829542,138.792684
5416,Porter Lagoon,Adelaide,South Australia,SA,-33.819392,138.881113
5417,Baldina,Adelaide,South Australia,SA,-33.654798,139.05502
5417,Booborowie,Adelaide,South Australia,SA,-33.561429,138.760271
5417,Burra,Adelaide,South Australia,SA,-33.682472,138.938323
5417,Burra Eastern Districts,Adelaide,South Australia,SA,-33.793633,139.213781
5417,Gum Creek,Adelaide,South Australia,SA,-33.706382,138.774938
5417,Hanson,Adelaide,South Australia,SA,-33.75454,138.838335
5417,Koonoona,Adelaide,South Australia,SA,-33.818656,138.92629
5417,Leighton,Adelaide,South Australia,SA,-33.658087,138.770663
5417,Mongolata,Adelaide,South Australia,SA,-33.581186,139.07538
5417,North Booborowie,Adelaide,South Australia,SA,-33.477886,138.780388
5418,Collinsville,Adelaide,South Australia,SA,-33.35168,139.105314
5418,Mount Bryan,Adelaide,South Australia,SA,-33.550895,138.892935
5419,Canowie,Adelaide,South Australia,SA,-33.388018,138.759817
5419,Hallett,Adelaide,South Australia,SA,-33.411479,138.892742
5419,Mount Bryan East,Adelaide,South Australia,SA,-33.407328,139.025867
5419,Pine Creek,Adelaide,South Australia,SA,-33.289603,139.217661
5419,Ulooloo,Adelaide,South Australia,SA,-33.335602,138.89166
5419,Willalo,Adelaide,South Australia,SA,-33.436173,138.762455
5419,Wonna,Adelaide,South Australia,SA,-33.255749,139.057516
5420,Canowie Belt,Adelaide,South Australia,SA,-33.181747,138.758352
5420,Whyte Yarcowie,Adelaide,South Australia,SA,-33.226695,138.88651
5421,Franklyn,Adelaide,South Australia,SA,-33.132679,139.076986
5421,Terowie,Adelaide,South Australia,SA,-33.154565,138.916536
5432,Belton,Adelaide,South Australia,SA,-32.2264,138.709657
5432,Carrieton,Adelaide,South Australia,SA,-32.424639,138.529153
5432,Cradock,Adelaide,South Australia,SA,-32.071615,138.494876
5432,Moockra,Adelaide,South Australia,SA,-32.470305,138.410367
5432,Yanyarrie,Adelaide,South Australia,SA,-32.329969,138.474065
5433,Bruce,Adelaide,South Australia,SA,-32.447436,138.201775
5433,Quorn,Adelaide,South Australia,SA,-32.345236,138.041627
5433,Saltia,Adelaide,South Australia,SA,-32.477263,137.930183
5433,Stephenston,Adelaide,South Australia,SA,-32.384356,138.207112
5433,Willochra,Adelaide,South Australia,SA,-32.223074,138.147552
5433,Yarrah,Adelaide,South Australia,SA,-32.131332,138.051129
5434,Barndioota,Adelaide,South Australia,SA,-31.795825,138.357939
5434,Hawker,Adelaide,South Australia,SA,-31.888059,138.421725
5434,Kanyaka,Adelaide,South Australia,SA,-32.073009,138.305039
5440,Cockburn,Adelaide,South Australia,SA,-32.078008,140.997812
5440,Manna Hill,Adelaide,South Australia,SA,-32.434052,140.001655
5440,Mingary,Adelaide,South Australia,SA,-32.131181,140.739316
5440,Nackara,Adelaide,South Australia,SA,-32.800617,139.249879
5440,Olary,Adelaide,South Australia,SA,-32.278748,140.330081
5440,Waukaringa,Adelaide,South Australia,SA,-32.299345,139.439276
5440,Yunta,Adelaide,South Australia,SA,-32.580128,139.559496
5451,Auburn,Adelaide,South Australia,SA,-34.028001,138.681644
5451,Undalya,Adelaide,South Australia,SA,-34.067399,138.691685
5452,Leasingham,Adelaide,South Australia,SA,-33.982193,138.651072
5452,Watervale,Adelaide,South Australia,SA,-33.963753,138.646151
5453,Armagh,Adelaide,South Australia,SA,-33.836794,138.57943
5453,Barinia,Adelaide,South Australia,SA,-33.764419,138.635081
5453,Benbournie,Adelaide,South Australia,SA,-33.792848,138.55583
5453,Boconnoc Park,Adelaide,South Australia,SA,-33.850431,138.555668
5453,Clare,Adelaide,South Australia,SA,-33.833518,138.611921
5453,Emu Flat,Adelaide,South Australia,SA,-33.855953,138.593048
5453,Gillentown,Adelaide,South Australia,SA,-33.873662,138.615628
5453,Hill River,Adelaide,South Australia,SA,-33.771017,138.678187
5453,Hoyleton,Adelaide,South Australia,SA,-34.023721,138.562328
5453,Kybunga,Adelaide,South Australia,SA,-33.921053,138.506724
5453,Penwortham,Adelaide,South Australia,SA,-33.921256,138.639291
5453,Polish Hill River,Adelaide,South Australia,SA,-33.889439,138.670828
5453,Sevenhill,Adelaide,South Australia,SA,-33.890255,138.629068
5453,Spring Farm,Adelaide,South Australia,SA,-33.853441,138.635976
5453,Spring Gully,Adelaide,South Australia,SA,-33.908684,138.578265
5453,Stanley Flat,Adelaide,South Australia,SA,-33.780918,138.590874
5454,Andrews,Adelaide,South Australia,SA,-33.598997,138.631237
5454,Broughton River Valley,Adelaide,South Australia,SA,-33.55392,138.565712
5454,Euromina,Adelaide,South Australia,SA,-33.615791,138.584663
5454,Hacklins Corner,Adelaide,South Australia,SA,-33.466081,138.6597
5454,Mayfield,Adelaide,South Australia,SA,-33.346527,138.657884
5454,Spalding,Adelaide,South Australia,SA,-33.499762,138.60896
5454,Washpool,Adelaide,South Australia,SA,-33.360727,138.590005
5455,Hilltown,Adelaide,South Australia,SA,-33.712061,138.647769
5460,Barabba,Adelaide,South Australia,SA,-34.345014,138.589904
5460,Owen,Adelaide,South Australia,SA,-34.269507,138.545616
5460,Pinery,Adelaide,South Australia,SA,-34.31092,138.456799
5460,Stockyard Creek,Adelaide,South Australia,SA,-34.30036,138.585443
5461,Balaklava,Adelaide,South Australia,SA,-34.147422,138.415626
5461,Bowillia,Adelaide,South Australia,SA,-33.956529,138.393914
5461,Dalkey,Adelaide,South Australia,SA,-34.200685,138.442361
5461,Erith,Adelaide,South Australia,SA,-34.217188,138.401504
5461,Everard Central,Adelaide,South Australia,SA,-33.97986,138.310879
5461,Goyder,Adelaide,South Australia,SA,-34.088372,138.24548
5461,Halbury,Adelaide,South Australia,SA,-34.085337,138.515853
5461,Hoskin Corner,Adelaide,South Australia,SA,-34.20156,138.468201
5461,Mount Templeton,Adelaide,South Australia,SA,-34.007037,138.331981
5461,Saints,Adelaide,South Australia,SA,-34.15671,138.334074
5461,Stow,Adelaide,South Australia,SA,-34.013881,138.394732
5461,Watchman,Adelaide,South Australia,SA,-34.088207,138.420273
5461,Whitwarta,Adelaide,South Australia,SA,-34.104126,138.339678
5462,Blyth,Adelaide,South Australia,SA,-33.845511,138.490294
5464,Anama,Adelaide,South Australia,SA,-33.717096,138.553465
5464,Brinkworth,Adelaide,South Australia,SA,-33.695254,138.403411
5464,Bungaree,Adelaide,South Australia,SA,-33.744199,138.56086
5464,Condowie,Adelaide,South Australia,SA,-33.733505,138.329131
5464,Hart,Adelaide,South Australia,SA,-33.756381,138.439165
5464,Koolunga,Adelaide,South Australia,SA,-33.585467,138.333184
5464,Marola,Adelaide,South Australia,SA,-33.67708,138.520683
5464,Rochester,Adelaide,South Australia,SA,-33.704464,138.498202
5470,Yacka,Adelaide,South Australia,SA,-33.573999,138.408049
5471,Gulnare,Adelaide,South Australia,SA,-33.465159,138.482149
5485,Wilmington,Adelaide,South Australia,SA,-32.649055,138.097284
5493,Yongala,Adelaide,South Australia,SA,-33.02799,138.74886
5501,Avon,Adelaide,South Australia,SA,-34.281161,138.338749
5501,Calomba,Adelaide,South Australia,SA,-34.392682,138.415915
5501,Dublin,Adelaide,South Australia,SA,-34.452225,138.352227
5501,Lewiston,Adelaide,South Australia,SA,-34.591233,138.59306
5501,Long Plains,Adelaide,South Australia,SA,-34.3561,138.385604
5501,Lower Light,Adelaide,South Australia,SA,-34.531875,138.436581
5501,Middle Beach,Adelaide,South Australia,SA,-34.607576,138.41346
5501,Parham,Adelaide,South Australia,SA,-34.435813,138.270115
5501,Port Gawler,Adelaide,South Australia,SA,-34.633682,138.493516
5501,Thompson Beach,Adelaide,South Australia,SA,-34.490458,138.288491
5501,Two Wells,Adelaide,South Australia,SA,-34.595244,138.51645
5501,Webb Beach,Adelaide,South Australia,SA,-34.443747,138.262509
5501,Wild Horse Plains,Adelaide,South Australia,SA,-34.361839,138.29463
5501,Windsor,Adelaide,South Australia,SA,-34.421671,138.330791
5502,Fischer,Adelaide,South Australia,SA,-34.494033,138.613197
5502,Grace Plains,Adelaide,South Australia,SA,-34.359686,138.491956
5502,Korunye,Adelaide,South Australia,SA,-34.512534,138.509843
5502,Mallala,Adelaide,South Australia,SA,-34.437928,138.51247
5502,Red Banks,Adelaide,South Australia,SA,-35.770168,137.695998
5502,Reeves Plains,Adelaide,South Australia,SA,-34.525717,138.594752
5510,Lochiel,Adelaide,South Australia,SA,-33.931863,138.171497
5520,Barunga Gap,Adelaide,South Australia,SA,-33.828679,138.124671
5520,Bumbunga,Adelaide,South Australia,SA,-33.912331,138.228557
5520,Burnsfield,Adelaide,South Australia,SA,-33.696509,138.215369
5520,Gleeson Hill,Adelaide,South Australia,SA,-33.79502,138.209895
5520,Snowtown,Adelaide,South Australia,SA,-33.780894,138.214906
5520,Wokurna,Adelaide,South Australia,SA,-33.70373,138.067216
5540,Pirie East,Adelaide,South Australia,SA,-33.262948,138.030904
5558,Agery,Adelaide,South Australia,SA,-34.156899,137.742805
5558,Cross Roads,Adelaide,South Australia,SA,-34.06117,137.611719
5558,East Moonta,Adelaide,South Australia,SA,-34.081008,137.617319
5558,Hamley,Adelaide,South Australia,SA,-34.084315,137.600159
5558,Kooroona,Adelaide,South Australia,SA,-34.08531,137.587536
5558,Moonta,Adelaide,South Australia,SA,-34.067385,137.592127
5558,Moonta Bay,Adelaide,South Australia,SA,-34.055204,137.563625
5558,Moonta Mines,Adelaide,South Australia,SA,-34.07786,137.608603
5558,Nalyappa,Adelaide,South Australia,SA,-34.117231,137.608205
